"investors"	"companies"	"time"
42937	28803	"2012-03"
42937	3620	"2012-01"
42937	3620	"2013-08"
42937	14886	"2013-04"
42937	28804	"2011-03"
42937	28805	"2013-03"
42937	28806	"2013-03"
42937	14887	"2013-06"
42937	13928	"2013-03"
42937	28807	"2013-03"
42937	28808	"2011-06"
42937	28809	"2011-03"
42937	28810	"2012-08"
42937	6934	"2012-05"
42937	28811	"2010-03"
42937	28812	"2012-08"
42937	28813	"2013-03"
42937	12819	"2011-06"
42937	28814	"2012-08"
42937	28815	"2009-01"
42937	28816	"2008-08"
42937	28817	"2010-03"
42937	28818	"2010-02"
42937	28819	"2010-03"
42937	28820	"2009-08"
42937	28821	"2008-08"
42937	28822	"2009-06"
42937	28823	"2009-01"
42937	28824	"2009-01"
42937	28825	"2007-06"
42937	28826	"2007-01"
42937	28827	"2007-01"
42937	28719	"2007-01"
42937	20213	"2008-01"
42937	28828	"2006-03"
42937	28828	"2007-01"
42937	28829	"2008-01"
42937	28830	"2007-01"
42937	28830	"2006-03"
42937	28831	"2008-01"
42937	28832	"2009-03"
42937	15922	"2012-09"
42937	28833	"2007-01"
42937	396	"2008-06"
42937	26688	"2014-02"
42937	7140	"2013-01"
42937	28834	"2010-03"
42937	28835	"2011-04"
42937	28836	"2012-03"
42937	28837	"2012-08"
42937	26392	"2013-02"
42937	28838	"2013-03"
42937	28839	"2010-03"
42937	28840	"2012-03"
42937	28841	"2012-08"
42937	28842	"2006-01"
42937	28843	"2008-03"
42937	28844	"2007-06"
42937	28845	"2008-01"
42937	7142	"2008-01"
42937	28846	"2008-01"
42937	28847	"2008-01"
42937	28848	"2007-01"
42937	28849	"2007-01"
42937	28850	"2007-01"
42937	28851	"2008-01"
42937	28852	"2008-01"
42937	14678	"2008-06"
42937	28853	"2010-03"
42937	405	"2009-08"
42937	14167	"2010-01"
42937	28854	"2012-06"
42937	16865	"2012-12"
42937	28855	"2011-08"
42937	28856	"2011-08"
42937	28857	"2011-03"
42937	27140	"2011-07"
42937	28858	"2010-06"
42937	28859	"2013-04"
42937	1732	"2011-12"
42937	1732	"2012-01"
42937	1732	"2012-05"
42937	28860	"2011-08"
42937	28861	"2012-08"
42937	28862	"2012-08"
42937	28863	"2012-08"
42937	28864	"2012-08"
42937	14888	"2012-08"
42937	28865	"2012-08"
42937	28866	"2012-08"
42937	28867	"2012-08"
42937	14889	"2012-08"
42937	3625	"2012-03"
42937	3625	"2012-10"
42937	3626	"2012-06"
42937	28868	"2005-08"
42937	28869	"2010-08"
42937	28870	"2009-01"
42937	28871	"2010-08"
42937	1733	"2010-05"
42937	14622	"2009-01"
42937	1734	"2010-05"
42937	28872	"2012-08"
42937	1735	"2009-06"
42937	28873	"2008-06"
42937	5036	"2012-03"
42937	28874	"2007-06"
42937	12815	"2011-11"
42937	28875	"2013-01"
42937	13882	"2008-05"
42937	28876	"2011-03"
42937	28877	"2006-01"
42937	28878	"2009-08"
42937	28879	"2007-06"
42937	28880	"2008-10"
42937	28881	"2006-05"
42937	28882	"2010-03"
42937	28883	"2006-08"
42937	28884	"2012-03"
42937	427	"2011-12"
42937	15552	"2013-02"
42937	14890	"2013-03"
42937	432	"2014-04"
42937	434	"2012-01"
42937	1737	"2010-08"
42937	28885	"2014-01"
42937	1738	"2013-06"
42937	1739	"2012-01"
42937	1740	"2013-03"
42937	11598	"2012-06"
42937	12250	"2014-03"
42937	12250	"2013-03"
42937	1741	"2013-03"
42937	1742	"2013-03"
42937	28886	"2013-03"
42937	18698	"2012-08"
42937	6465	"2012-12"
42937	11129	"2011-03"
42937	11129	"2012-08"
42937	28887	"2012-08"
42937	1743	"2012-09"
42937	28724	"2008-07"
42937	28576	"2014-03"
42937	1745	"2013-06"
42937	446	"2012-07"
42937	7866	"2012-01"
42937	4830	"2006-01"
42937	1746	"2009-05"
42937	28888	"2009-06"
42937	3635	"2012-09"
42937	14859	"2014-06"
42937	508	"2012-10"
42937	23944	"2014-07"
42937	3153	"2013-10"
42937	27141	"2014-03"
42937	28889	"2008-05"
42937	7153	"2007-06"
42937	8101	"2012-01"
42937	28890	"2010-08"
42937	13890	"2010-01"
42937	8591	"2012-08"
42937	28891	"2010-08"
42937	28892	"2011-03"
42937	28893	"2005-08"
42937	24009	"2010-04"
42937	11600	"2012-01"
42937	28894	"2012-09"
42937	28895	"2010-01"
42937	11130	"2012-09"
42937	3641	"2013-03"
42937	28896	"2013-03"
42937	28897	"2011-08"
42937	28898	"2013-03"
42937	3642	"2013-01"
42937	25542	"2011-06"
42937	12252	"2012-03"
42937	28899	"2009-01"
42937	28900	"2007-06"
42937	5358	"2009-09"
42937	5043	"2007-01"
42937	24915	"2007-06"
42937	7808	"2011-09"
42937	25543	"2012-06"
42937	1749	"2011-01"
42937	14626	"2011-01"
42937	14626	"2012-01"
42937	25544	"2011-01"
42937	28901	"2011-08"
42937	22562	"2013-08"
42937	22562	"2011-08"
42937	28902	"2014-01"
42937	28903	"2013-05"
42937	19524	"2012-10"
42937	3646	"2013-04"
42937	5114	"2012-01"
42937	28904	"2012-03"
42937	11200	"2010-06"
42937	28905	"2011-08"
42937	28906	"2014-07"
42937	26692	"2011-06"
42937	28907	"2013-03"
42937	8881	"2014-05"
42937	8881	"2010-01"
42937	28908	"2014-07"
42937	19002	"2014-02"
42937	19002	"2013-03"
42937	6196	"2014-06"
42937	3892	"2012-08"
42937	10367	"2013-02"
42937	14628	"2009-01"
42937	14628	"2009-01"
42937	1000	"2014-02"
42937	28909	"2012-08"
42937	567	"2013-09"
42937	24666	"2011-04"
42937	3655	"2013-07"
42937	14684	"2012-08"
42937	589	"2012-07"
42937	14892	"2013-04"
42937	591	"2012-11"
42937	28910	"2014-07"
42937	28911	"2014-01"
42937	28911	"2014-01"
42937	7904	"2012-04"
42937	23631	"2011-08"
42937	3658	"2014-07"
42937	7564	"2011-10"
42937	11135	"2013-06"
42937	11135	"2014-01"
42937	28912	"2014-07"
42937	6041	"2012-08"
42937	4445	"2014-05"
42937	600	"2010-05"
42937	11136	"2012-05"
42937	5121	"2009-01"
42937	28913	"2014-07"
42937	2289	"2011-06"
42937	2290	"2013-03"
42937	15195	"2012-01"
42937	3065	"2007-05"
42937	11603	"2012-05"
42937	1750	"2009-06"
42937	25545	"2011-06"
42937	606	"2010-06"
42937	14893	"2013-01"
42937	28914	"2010-05"
42937	25357	"2014-03"
42937	23131	"2012-08"
42937	3663	"2012-04"
42937	610	"2013-01"
42937	28915	"2006-01"
42937	1005	"2012-05"
42937	28916	"2012-03"
42937	25546	"2011-03"
42937	23058	"2012-06"
42937	28917	"2012-08"
42937	28918	"2005-12"
42937	23952	"2011-08"
42937	616	"2011-01"
42937	20333	"2014-06"
42937	11785	"2012-10"
42937	619	"2013-02"
42937	14894	"2012-12"
42937	28919	"2010-09"
42937	8120	"2011-02"
42937	3669	"2012-01"
42937	3670	"2011-10"
42937	627	"2011-03"
42937	11206	"2006-06"
42937	3894	"2014-01"
42937	3894	"2013-06"
42937	3677	"2012-12"
42937	6214	"2012-06"
42937	13897	"2007-03"
42937	3678	"2013-03"
42937	26693	"2012-10"
42937	11761	"2013-03"
42937	28920	"2009-06"
42937	12171	"2014-06"
42937	21172	"2014-08"
42937	28921	"2014-07"
42937	1751	"2013-03"
42937	11145	"2011-05"
42937	11030	"2011-11"
42937	28922	"2014-01"
42937	3386	"2014-04"
42937	28923	"2014-07"
42937	28924	"2012-03"
42937	28925	"2009-01"
42937	3682	"2012-06"
42937	20954	"2014-07"
42937	15740	"2014-07"
42937	28926	"2007-06"
42937	28927	"2014-07"
42937	28928	"2014-07"
42937	4755	"2014-07"
42937	28929	"2014-07"
42937	28930	"2014-07"
42937	28922	"2014-07"
42937	28931	"2014-07"
42937	28932	"2014-07"
42937	28933	"2014-07"
42937	20569	"2014-07"
42937	28934	"2014-07"
42937	28935	"2014-07"
42937	28936	"2014-07"
42937	28937	"2014-07"
42937	28938	"2014-07"
42937	28939	"2014-07"
42937	28940	"2014-07"
42937	28941	"2014-07"
42937	28942	"2014-07"
42937	3969	"2014-07"
42937	28943	"2014-07"
42937	5365	"2008-05"
42937	647	"2014-07"
42937	28944	"2012-08"
42937	3683	"2011-10"
42937	649	"2010-02"
42937	26695	"2012-04"
42937	28945	"2007-03"
42937	3686	"2014-05"
42937	3686	"2013-02"
42937	3687	"2012-05"
42937	28946	"2012-08"
42937	11214	"2013-12"
42937	8824	"2013-07"
42937	657	"2013-08"
42937	28947	"2011-06"
42937	13107	"2014-01"
42937	28948	"2009-06"
42937	28949	"2014-07"
42937	28950	"2007-06"
42937	14634	"2011-12"
42937	663	"2014-05"
42937	6991	"2012-06"
42937	6991	"2012-10"
42937	28577	"2013-06"
42937	3693	"2013-03"
42937	3693	"2013-01"
42937	2295	"2012-10"
42937	21759	"2013-08"
42937	14184	"2013-03"
42937	22928	"2013-03"
42937	28951	"2011-08"
42937	5052	"2006-06"
42937	24983	"2012-08"
42937	3698	"2009-12"
42937	23633	"2011-06"
42937	23853	"2011-08"
42937	1008	"2013-10"
42937	3704	"2012-01"
42937	28952	"2014-01"
42937	19384	"2014-07"
42937	28953	"2014-07"
42937	28954	"2012-03"
42937	28955	"2014-07"
42937	1752	"2010-08"
42937	1752	"2010-08"
42937	28956	"2009-06"
42937	28957	"2013-10"
42937	7174	"2010-01"
42937	28958	"2012-03"
42937	1753	"2011-05"
42937	698	"2012-04"
42937	7175	"2008-01"
42937	16242	"2008-01"
42937	28959	"2008-01"
42937	28960	"2008-06"
42937	28961	"2008-06"
42937	3872	"2014-07"
42937	1010	"2014-07"
42937	3710	"2009-07"
42937	705	"2012-01"
42937	10280	"2013-10"
42937	936	"2012-11"
42937	3713	"2011-06"
42937	6053	"2013-09"
42937	10352	"2014-05"
42937	28962	"2013-03"
42937	28579	"2014-01"
42937	3714	"2011-06"
42937	713	"2012-08"
42937	24702	"2012-01"
42937	7002	"2011-12"
42937	3717	"2013-01"
42937	11219	"2011-06"
42937	1754	"2013-08"
42937	11730	"2014-07"
42937	28963	"2014-07"
42937	1454	"2012-02"
42937	14896	"2013-03"
42937	14896	"2014-06"
42937	28964	"2014-07"
42937	28965	"2014-07"
42937	28966	"2014-07"
42937	3722	"2009-06"
42937	7176	"2009-08"
42937	28967	"2008-06"
42937	1013	"2013-03"
42937	11037	"2009-12"
42937	11037	"2010-03"
42937	28968	"2011-08"
42937	28969	"2014-01"
42937	16243	"2012-05"
42937	6097	"2008-01"
42937	28970	"2014-07"
42937	28971	"2014-07"
42937	12260	"2013-07"
42937	14897	"2013-05"
42937	26698	"2010-01"
42937	26698	"2011-05"
42937	24029	"2013-06"
42937	28972	"2013-03"
42937	28973	"2014-07"
42937	28974	"2014-07"
42937	12008	"2011-11"
42937	28975	"2012-08"
42937	8144	"2014-06"
42937	3728	"2013-03"
42937	28976	"2014-07"
42937	11225	"2013-03"
42937	12748	"2013-07"
42937	1756	"2011-04"
42937	3732	"2010-03"
42937	11610	"2013-03"
42937	11610	"2014-03"
42937	28977	"2007-01"
42937	2301	"2012-03"
42937	2301	"2012-12"
42937	3735	"2012-01"
42937	23967	"2012-08"
42937	6520	"2014-02"
42937	11714	"2011-01"
42937	11714	"2012-08"
42937	28978	"2010-03"
42937	25547	"2011-01"
42937	3736	"2011-03"
42937	3736	"2012-01"
42937	21843	"2005-06"
42937	28979	"2012-08"
42937	3738	"2012-07"
42937	28980	"2012-12"
42937	771	"2008-09"
42937	771	"2008-01"
42937	3741	"2012-01"
42937	12545	"2012-03"
42937	3742	"2013-04"
42937	28981	"2012-03"
42937	6103	"2006-08"
42937	5372	"2008-07"
42937	1498	"2013-06"
42937	14639	"2010-06"
42937	3743	"2013-03"
42937	28982	"2012-01"
42937	4046	"2008-01"
42937	5373	"2010-06"
42937	28983	"2014-07"
42937	781	"2010-06"
42937	28984	"2011-01"
42937	28985	"2013-03"
42937	28986	"2012-03"
42937	28987	"2012-08"
42937	16244	"2007-06"
42937	28988	"2007-06"
42937	28989	"2011-06"
42937	28990	"2011-06"
42937	28991	"2012-08"
42937	28992	"2009-08"
42937	20215	"2010-02"
42937	11231	"2010-01"
42937	11231	"2010-05"
42937	1652	"2009-06"
42937	28993	"2009-01"
42937	28994	"2008-06"
42937	28995	"2011-08"
42937	28996	"2007-06"
42937	28997	"2007-01"
42937	7439	"2014-07"
42937	790	"2010-08"
42937	11381	"2012-05"
42937	11582	"2013-05"
42937	25487	"2011-08"
42937	1773	"2014-02"
42937	3751	"2009-06"
42937	3752	"2012-06"
42937	27706	"2007-10"
42937	3154	"2012-11"
42937	800	"2014-06"
42937	28998	"2014-07"
42937	28999	"2007-08"
42937	1518	"2011-07"
42937	3757	"2010-09"
42937	29000	"2008-08"
42937	3759	"2009-01"
42937	29001	"2014-07"
42937	29002	"2014-07"
42937	29003	"2014-07"
42937	14859	"2014-07"
42937	29004	"2014-07"
42937	29005	"2012-08"
42937	6107	"2007-01"
42937	12553	"2013-03"
42937	19176	"2012-02"
42937	1531	"2007-06"
42937	29006	"2012-06"
42937	17763	"2013-07"
42937	17305	"2010-08"
42937	13919	"2007-06"
42937	841	"2010-06"
42937	29007	"2013-07"
42937	3763	"2012-06"
42937	29008	"2014-08"
42937	3376	"2012-01"
42937	7912	"2014-10"
42937	3767	"2011-06"
42937	1757	"2012-10"
42937	29009	"2008-01"
42937	29010	"2008-01"
42937	29011	"2010-06"
42937	16908	"2010-07"
42937	11612	"2011-08"
42937	25121	"2014-08"
42937	2541	"2013-11"
42937	21030	"2014-07"
42937	3775	"2011-06"
42937	3775	"2013-07"
42937	29012	"2014-07"
42937	6256	"2011-06"
42937	29013	"2012-06"
42937	8154	"2010-01"
42937	12050	"2012-12"
42937	3778	"2012-06"
42937	3778	"2012-06"
42937	8155	"2012-01"
42937	8155	"2014-10"
42938	10933	"2013-10"
42938	10933	"2014-09"
42939	3759	"2010-11"
42939	3759	"2009-04"
42939	3511	"2008-11"
42939	3511	"2009-11"
42940	29014	"2013-10"
42941	4808	"2008-04"
42941	9853	"2004-04"
42941	8812	"2006-08"
42941	8812	"2008-02"
42941	10235	"1998-01"
42941	29015	"2010-01"
42941	6781	"2014-03"
42941	6781	"2011-06"
42941	6781	"2011-11"
42941	6781	"2013-06"
42941	29016	"2006-10"
42941	8843	"2008-02"
42942	6807	"2003-10"
42942	5765	"2013-11"
42943	1013	"2013-10"
42944	1013	"2013-10"
42945	6403	"2006-04"
42945	6433	"2012-01"
42945	6406	"2009-03"
42945	6406	"2007-12"
42945	29017	"2010-12"
42945	15979	"2006-10"
42945	15979	"2009-02"
42945	15979	"2012-02"
42945	29018	"2012-07"
42945	2757	"2012-08"
42945	25008	"2013-12"
42945	15702	"2009-11"
42945	6469	"2012-09"
42945	6469	"2012-09"
42945	6418	"2014-02"
42945	1629	"2014-02"
42945	2771	"2014-03"
42945	22936	"2013-12"
42945	28608	"2012-08"
42945	29019	"2009-07"
42945	5278	"2014-06"
42945	6499	"2014-03"
42945	15997	"2006-01"
42945	15997	"2009-02"
42945	6508	"2013-07"
42945	6508	"2014-09"
42945	3570	"2013-08"
42945	28602	"2013-07"
42945	10395	"2013-12"
42945	15611	"2008-09"
42946	6418	"2013-01"
42947	23807	"2011-10"
42948	6062	"2011-09"
42948	29020	"2010-09"
42948	29021	"2013-07"
42948	29022	"2012-06"
42948	23820	"2010-09"
42948	2316	"2014-05"
42948	3150	"2012-03"
42949	3107	"2006-01"
42950	18561	"2013-09"
42951	23467	"2011-10"
42951	4826	"2008-01"
42951	342	"2010-07"
42951	342	"2012-08"
42951	13524	"2009-05"
42951	1203	"2007-02"
42951	1203	"2008-02"
42951	6962	"2007-09"
42951	6962	"2009-07"
42951	14385	"2005-08"
42951	5772	"2011-03"
42951	5772	"2009-10"
42951	3046	"2005-05"
42952	2200	"2008-02"
42952	4338	"2005-05"
42953	29023	"2013-04"
42954	12050	"2013-06"
42955	619	"2013-06"
42956	15703	"2011-01"
42956	23705	"2010-11"
42957	29024	"2013-03"
42958	356	"2012-01"
42959	29025	"2014-02"
42960	8356	"2014-01"
42961	12558	"2014-04"
42962	22567	"2014-03"
42963	16542	"2010-02"
42963	10495	"2009-05"
42963	17743	"2012-06"
42964	29026	"2011-12"
42965	13129	"2008-05"
42965	4111	"2009-07"
42965	4111	"2006-07"
42965	4111	"2007-11"
42966	13129	"2011-07"
42967	22665	"2001-03"
42968	11933	"2012-02"
42969	11933	"2011-10"
42970	24497	"2007-09"
42970	24498	"2011-04"
42971	29027	"2010-08"
42971	19868	"2011-03"
42971	2583	"2014-04"
42971	29028	"2011-01"
42972	6388	"2014-04"
42973	21443	"2013-02"
42973	21443	"2012-02"
42973	21443	"2011-12"
42973	21750	"2007-05"
42973	13380	"2007-08"
42973	22466	"2010-10"
42973	29029	"2011-08"
42973	13384	"2012-03"
42973	29030	"2012-04"
42973	14872	"2012-01"
42973	15803	"2010-04"
42973	3802	"2008-04"
42973	29031	"2007-01"
42973	14924	"2005-08"
42973	14924	"2007-08"
42973	9535	"2009-12"
42973	11625	"2008-04"
42973	29032	"2012-01"
42973	2179	"2008-05"
42973	8336	"2007-01"
42973	20163	"2008-04"
42974	29033	"2007-07"
42974	29034	"2007-07"
42974	29035	"2007-01"
42974	23833	"2008-12"
42974	13367	"2005-12"
42974	29036	"2008-05"
42974	14924	"2005-02"
42974	29037	"2008-10"
42974	22765	"2009-11"
42974	29038	"2007-11"
42974	18436	"2008-01"
42974	29039	"2007-12"
42974	29040	"2008-06"
42974	29041	"2006-04"
42974	29042	"2007-06"
42974	29043	"2007-05"
42974	29044	"2008-12"
42974	29045	"2008-02"
42974	2810	"2007-07"
42974	2810	"2005-07"
42974	29046	"2006-01"
42974	29046	"2009-03"
42974	29046	"2008-05"
42974	29047	"2006-01"
42974	29048	"2005-09"
42974	20705	"2010-04"
42974	29049	"2008-03"
42974	29050	"2006-01"
42974	29051	"2008-11"
42974	29051	"2010-02"
42975	26807	"2010-03"
42975	4288	"2006-11"
42976	2829	"2008-01"
42977	9266	"2009-01"
42977	9266	"2004-03"
42978	20937	"2007-09"
42979	24906	"2010-09"
42980	29052	"2013-10"
42981	1114	"2005-09"
42981	9989	"2010-07"
42981	9989	"2013-02"
42981	9989	"2011-11"
42981	9989	"2014-09"
42982	21316	"2014-08"
42982	19532	"2014-08"
42982	15498	"2013-03"
42982	17515	"2013-08"
42983	29053	"2009-07"
42983	29054	"2014-02"
42983	22189	"2010-10"
42983	22189	"2012-07"
42983	3307	"2007-12"
42983	15420	"2011-12"
42983	15420	"2014-05"
42983	29055	"2013-01"
42983	29055	"2011-08"
42983	29056	"2014-07"
42983	8304	"2011-03"
42983	8304	"2013-02"
42984	2389	"2005-08"
42985	14227	"2011-04"
42986	4998	"2014-08"
42987	29057	"2013-05"
42987	29058	"2013-05"
42988	29059	"2013-11"
42989	20391	"2011-03"
42990	15093	"2014-06"
42991	3370	"2014-01"
42992	13377	"2009-03"
42992	23833	"2008-12"
42992	14922	"2009-07"
42992	23834	"2006-04"
42992	23835	"2007-05"
42992	23835	"2008-06"
42992	18438	"2005-12"
42992	10265	"2012-10"
42993	20705	"2010-04"
42993	20705	"2007-11"
42994	29060	"2010-02"
42994	29061	"2009-09"
42994	29062	"2010-09"
42994	29062	"2010-05"
42994	29063	"2010-07"
42994	29064	"2010-05"
42994	2964	"2009-07"
42994	29065	"2009-08"
42994	12702	"2010-03"
42994	29066	"2010-03"
42994	29067	"2014-07"
42994	9920	"2010-03"
42995	1544	"2013-06"
42996	18119	"2010-05"
42996	18119	"2011-10"
42997	10864	"2012-07"
42997	7816	"2012-03"
42998	17606	"2014-03"
42999	6393	"2012-04"
42999	10734	"2012-12"
42999	10736	"2011-12"
42999	1370	"2012-07"
42999	18141	"2012-05"
43000	9992	"2005-05"
43000	16877	"2006-01"
43000	4567	"2005-01"
43000	4567	"2006-09"
43001	28038	"2011-06"
43001	8648	"2011-12"
43001	11792	"2012-11"
43001	11792	"2009-10"
43001	8659	"2010-09"
43001	1124	"2009-11"
43001	14443	"2010-09"
43001	11622	"2013-10"
43001	11085	"2014-04"
43001	18558	"2013-12"
43001	1066	"2011-09"
43001	1066	"2014-09"
43001	7358	"2009-11"
43001	7358	"2010-01"
43002	1795	"2014-09"
43002	29068	"2014-09"
43003	7798	"2005-07"
43004	13714	"2005-07"
43005	3977	"2013-06"
43005	3977	"2014-05"
43006	16037	"2014-08"
43007	29069	"2011-10"
43007	29070	"2011-04"
43007	29071	"2010-12"
43007	29072	"2010-04"
43007	29072	"2013-07"
43007	8214	"2013-02"
43007	29073	"2013-04"
43007	25044	"2011-06"
43007	23750	"2012-10"
43007	23750	"2012-07"
43007	23750	"2010-09"
43007	23750	"2014-08"
43007	29074	"2011-01"
43007	29074	"2011-10"
43008	6611	"2011-02"
43009	29075	"2013-01"
43010	19876	"2013-01"
43011	6348	"2006-05"
43011	2253	"2007-05"
43012	29076	"2013-06"
43012	23668	"2014-02"
43013	29077	"2007-03"
43014	29078	"2013-07"
43014	7286	"2014-05"
43015	3418	"2000-01"
43016	14936	"2014-09"
43017	29079	"2010-07"
43017	12025	"2008-01"
43017	12025	"2007-07"
43018	9105	"2011-11"
43019	13883	"2014-03"
43020	10210	"2010-12"
43021	8763	"2013-06"
43022	22966	"2014-01"
43023	19701	"2011-03"
43023	13505	"2009-12"
43023	2574	"2009-12"
43023	13862	"2009-05"
43023	390	"2011-05"
43023	3783	"2011-04"
43023	27011	"2011-10"
43023	20968	"2010-02"
43023	4232	"2011-06"
43023	4232	"2009-11"
43023	8097	"2011-11"
43023	518	"2011-08"
43023	518	"2010-08"
43023	7899	"2011-08"
43023	29080	"2013-12"
43023	553	"2012-10"
43023	3933	"2014-07"
43023	5980	"2011-10"
43023	147	"2011-01"
43023	605	"2013-01"
43023	8232	"2009-08"
43023	8232	"2010-01"
43023	614	"2010-08"
43023	98	"2010-08"
43023	11281	"2010-07"
43023	11281	"2011-10"
43023	21781	"2012-03"
43023	21781	"2014-06"
43023	11150	"2010-04"
43023	11150	"2012-01"
43023	5139	"2012-01"
43023	8949	"2013-05"
43023	8145	"2010-09"
43023	86	"2013-03"
43023	8147	"2011-01"
43023	13867	"2010-03"
43023	29081	"2009-11"
43023	11984	"2010-03"
43023	11984	"2011-05"
43023	790	"2010-08"
43023	1016	"2010-12"
43023	1016	"2011-08"
43023	859	"2012-07"
43023	859	"2011-09"
43024	6605	"2014-07"
43025	1152	"2013-03"
43026	22005	"2007-10"
43026	4461	"2008-05"
43026	1278	"2009-02"
43026	2668	"2007-07"
43026	14892	"2013-04"
43026	4534	"2007-02"
43026	4534	"2008-02"
43026	737	"2012-07"
43026	737	"2013-05"
43026	737	"2011-12"
43027	29082	"2010-01"
43028	29083	"2007-05"
43029	18572	"2014-03"
43029	18573	"2013-10"
43029	18575	"2008-05"
43029	18575	"2009-07"
43029	29084	"2014-04"
43029	29083	"2007-05"
43029	3986	"2012-10"
43029	29085	"2012-11"
43029	29086	"2010-03"
43029	14030	"2011-10"
43029	14030	"2012-10"
43029	29087	"2012-10"
43030	18578	"2011-09"
43031	7780	"2005-04"
43032	1269	"2010-03"
43032	13544	"2007-12"
43032	6875	"2011-01"
43032	16025	"2011-06"
43032	9347	"2011-07"
43033	17077	"2007-01"
43033	14902	"2007-11"
43033	18122	"2010-10"
43033	24665	"2010-01"
43033	19567	"2012-05"
43033	17151	"2012-07"
43033	17151	"2012-03"
43033	17151	"2011-04"
43033	7739	"2011-10"
43033	17160	"2007-04"
43033	14905	"2007-12"
43033	14526	"2010-07"
43033	19568	"2011-02"
43033	29088	"2012-04"
43033	19870	"2010-01"
43033	19569	"2008-01"
43033	11696	"2011-05"
43033	17900	"2011-07"
43033	23536	"2010-11"
43033	29089	"2014-08"
43033	29090	"2011-10"
43033	19575	"2011-04"
43033	15794	"2011-04"
43033	20685	"2010-07"
43033	20685	"2009-07"
43033	9668	"2010-04"
43034	7307	"2005-02"
43035	3834	"2013-06"
43036	12555	"2014-06"
43036	2924	"2014-01"
43036	1223	"2014-04"
43036	15655	"2014-09"
43036	15656	"2014-10"
43037	29091	"2014-06"
43038	29092	"2014-02"
43039	4442	"2007-07"
43039	11183	"2008-11"
43039	11183	"2006-11"
43039	11183	"2007-02"
43039	8044	"2006-11"
43039	3512	"2007-02"
43039	3512	"2006-05"
43040	2435	"2013-06"
43040	6067	"2012-10"
43040	7437	"2012-12"
43040	18940	"2012-01"
43040	9709	"2014-01"
43040	6879	"2012-06"
43040	11689	"2011-12"
43040	24679	"2012-01"
43040	15195	"2013-03"
43040	15195	"2014-09"
43040	18943	"2012-07"
43040	25205	"2013-02"
43040	29093	"2014-02"
43040	16506	"2013-05"
43040	16506	"2012-11"
43040	19483	"2012-02"
43040	29094	"2013-01"
43040	29095	"2014-03"
43040	27489	"2012-10"
43040	27145	"2014-02"
43040	29096	"2014-07"
43040	15924	"2013-09"
43040	13266	"2013-08"
43040	11770	"2012-02"
43040	11581	"2014-01"
43040	11581	"2014-08"
43040	4998	"2014-08"
43040	4998	"2012-01"
43040	9314	"2010-05"
43040	9522	"2013-06"
43040	29097	"2011-10"
43040	29098	"2013-01"
43040	9524	"2014-03"
43041	5984	"2014-06"
43042	29099	"2010-09"
43043	29100	"2013-07"
43043	29101	"2013-08"
43043	29102	"2013-12"
43043	29103	"2013-04"
43043	29104	"2013-04"
43043	29105	"2014-03"
43043	29106	"2012-12"
43043	29107	"2013-04"
43043	29108	"2013-06"
43043	23334	"2013-03"
43043	29109	"2013-08"
43043	29110	"2013-07"
43043	29111	"2013-05"
43043	29112	"2013-05"
43043	29113	"2013-08"
43043	29113	"2013-04"
43043	29114	"2013-11"
43043	29115	"2013-12"
43043	29116	"2013-10"
43043	29117	"2011-05"
43043	29118	"2013-08"
43043	29119	"2011-03"
43043	29120	"2012-10"
43043	29121	"2013-09"
43043	29122	"2013-07"
43043	29123	"2013-12"
43043	29124	"2013-03"
